title,company,location,source,url,salary,scraped_at
Referent IT und Data Analytics (w/m/d),GDV Gesamtverband der Deutschen Versicherungswirtschaft e.V.,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/referent-it-und-data-analytics-w-m-d-at-gdv-gesamtverband-der-deutschen-versicherungswirtschaft-e-v-4279471350?position=30&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=ZCSKJbt%2FiSDdhWfd%2FSa6BQ%3D%3D,Not specified,2025-08-08 10:29:27.335088
Senior Staff Software Engineer - Delta,Databricks,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-staff-software-engineer-delta-at-databricks-4279821270?position=32&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=pgBJlx1zEAi0MsZbVYVjUg%3D%3D,Not specified,2025-08-08 10:29:27.335173
Operations Monitoring Expert (f/m/d),E.ON Digital Technology,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/operations-monitoring-expert-f-m-d-at-e-on-digital-technology-4278845494?position=34&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=ybaZCg9bq90buXeVmQOu8A%3D%3D,Not specified,2025-08-08 10:29:27.335259
Credit Analyst - German Speaking - iwoca,Jobs via eFinancialCareers,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/credit-analyst-german-speaking-iwoca-at-jobs-via-efinancialcareers-4253152281?position=37&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=ChxBOfsQLbDCDCkCFNDdpQ%3D%3D,Not specified,2025-08-08 10:29:27.335388
Senior Credit Analyst - German Speaking,Jobs via eFinancialCareers,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-credit-analyst-german-speaking-at-jobs-via-efinancialcareers-4281911992?position=38&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=1qM0rm%2FW8Kuk%2Bi2m6GQRBA%3D%3D,Not specified,2025-08-08 10:29:27.335431
"Consultant Banking / Governance, Compliance & Data (m/w/d)",Deloitte,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-banking-governance-compliance-data-m-w-d-at-deloitte-4243062753?position=39&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=0hmTWXcLflQFKBYmU%2Fjr2g%3D%3D,Not specified,2025-08-08 10:29:27.335473
Consultant Unternehmenssteuerung & Controlling (m/w/d),Deloitte,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/consultant-unternehmenssteuerung-controlling-m-w-d-at-deloitte-4243062722?position=40&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=crcnxHdfSd5rhbgVuHk%2FqQ%3D%3D,Not specified,2025-08-08 10:29:27.335517
Director of Product - Enterprise Platform (Enterprise Solutions Unit),Semrush,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/director-of-product-enterprise-platform-enterprise-solutions-unit-at-semrush-4281950401?position=41&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=5ODO680IUSDSXq101FqSLw%3D%3D,Not specified,2025-08-08 10:29:27.335560
"Senior Consultant Banking / Governance, Compliance & Data (m/w/d)",Deloitte,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-consultant-banking-governance-compliance-data-m-w-d-at-deloitte-4243068077?position=42&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=hmWYMo3lg3zeMwJDzYpJVQ%3D%3D,Not specified,2025-08-08 10:29:27.335603
Team Lead Broker & Partner Operations,Jobs via eFinancialCareers,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/team-lead-broker-partner-operations-at-jobs-via-efinancialcareers-4281651230?position=43&pageNum=0&refId=NzfyF6ZBjBIdMBZVAojRmw%3D%3D&trackingId=kDjKXnWteaPo1VYhmrvksw%3D%3D,Not specified,2025-08-08 10:29:27.335646
