title,company,location,source,url,salary,scraped_at
Marketing Data Analyst,Trust In SODA,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/marketing-data-analyst-at-trust-in-soda-4275926006?position=32&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=CMFvgZGDAHMORN%2BfpyHbPg%3D%3D,Not specified,2025-08-07 16:03:47.691324
Product Manager,Taktile,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/product-manager-at-taktile-4260078385?position=33&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=UOxyOV8KuPCvOSdzyFdR%2FA%3D%3D,Not specified,2025-08-07 16:03:47.691365
(Senior) Data Scientist (m/f/d) - Energy Tech Start Up,Green Fusion,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/senior-data-scientist-m-f-d-energy-tech-start-up-at-green-fusion-4278934687?position=34&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=PMCnUddNekWrKTEuLWCycw%3D%3D,Not specified,2025-08-07 16:03:47.691409
"Director, Analytics",Delivery Hero,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/director-analytics-at-delivery-hero-4277163469?position=35&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=SL0eEodPKXoWg7UsXgNDsg%3D%3D,Not specified,2025-08-07 16:03:47.691450
Don't see your dream role? Convince us to create it.,Knowunity,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/don-t-see-your-dream-role%3F-convince-us-to-create-it-at-knowunity-4247904216?position=36&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=H8Sr995IvBeko5wSv5lULA%3D%3D,Not specified,2025-08-07 16:03:47.691491
"Product Analyst - (Logistics Customer, Seamless)",Delivery Hero,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/product-analyst-logistics-customer-seamless-at-delivery-hero-4268586275?position=37&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=tpR9PYWAnleCl%2FMHnk5sXw%3D%3D,Not specified,2025-08-07 16:03:47.691532
Data Analyst PLG (Remote Europe),n8n,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-analyst-plg-remote-europe-at-n8n-4269598826?position=38&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=6f2BSbBd1oTSbGRlY%2Ft3CA%3D%3D,Not specified,2025-08-07 16:03:47.691572
Data Engineer & Scientist (f/d/m),CEEZER,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-engineer-scientist-f-d-m-at-ceezer-4257186978?position=39&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=%2Fk13fq2GCspy4SVyN%2BIgpw%3D%3D,Not specified,2025-08-07 16:03:47.691614
"Full-Time/Part-Time Lecturer of Computer/Data Science (m, f, d)",GUS Germany GmbH,"Potsdam, Brandenburg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/full-time-part-time-lecturer-of-computer-data-science-m-f-d-at-gus-germany-gmbh-4276987292?position=40&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=U0n5Ay1Xa%2FNJOn6wOmgtfQ%3D%3D,Not specified,2025-08-07 16:03:47.691655
Werkstudent Data Analytics / Python (all genders),Forvis Mazars in Germany,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/werkstudent-data-analytics-python-all-genders-at-forvis-mazars-in-germany-4257890160?position=41&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=nj2ZLjsjvo9BvrF0GtJZqg%3D%3D,Not specified,2025-08-07 16:03:47.691695
Product Analyst,THRYVE,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/product-analyst-at-thryve-4275331648?position=42&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=ZYcK0LvMYV8B4vJ6%2BpEOiA%3D%3D,Not specified,2025-08-07 16:03:47.691736
"Data Analyst, Client Experience",Agência Lynx,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-analyst-client-experience-at-ag%C3%AAncia-lynx-4266974430?position=43&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=GsRokCI%2Bg5IKJiQQZopD%2FA%3D%3D,Not specified,2025-08-07 16:03:47.691795
Data Engineer (BI),Podimo,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-engineer-bi-at-podimo-4263399304?position=44&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=6J%2B2TreyiO3PgVDs2JqZFg%3D%3D,Not specified,2025-08-07 16:03:47.691837
Data Scientist (m/w/d),CKM Group,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-m-w-d-at-ckm-group-4279442749?position=45&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=mDlOrMwSSbBN4PNyBEH8uQ%3D%3D,Not specified,2025-08-07 16:03:47.691892
Head of Data Science (m/f/d),stenon,"Potsdam, Brandenburg, Germany",LinkedIn,https://de.linkedin.com/jobs/view/head-of-data-science-m-f-d-at-stenon-4278777294?position=46&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=WlvH3zAasB71gW7HbQiyrw%3D%3D,Not specified,2025-08-07 16:03:47.691937
M&A Analyst (f/m/d),hallo theo,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/m-a-analyst-f-m-d-at-hallo-theo-4264414947?position=47&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=kxA88PTPDRxgw9Rhqtf%2BTw%3D%3D,Not specified,2025-08-07 16:03:47.691978
Economist (m/f/d),E.CA Economics,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/economist-m-f-d-at-e-ca-economics-3965412043?position=48&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=iUUOlMvhJLZE6i9R%2BBHz5w%3D%3D,Not specified,2025-08-07 16:03:47.692019
(Junior) Data Analyst:in,Art-Invest Real Estate,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/junior-data-analyst-in-at-art-invest-real-estate-4268982467?position=49&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=jaM92oquCFpdzPSlUZgv2A%3D%3D,Not specified,2025-08-07 16:03:47.692059
"Data Scientist - (Logistics Customer, Choice)",Delivery Hero,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-scientist-logistics-customer-choice-at-delivery-hero-4278918679?position=50&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=Jv1WdGGZ%2Bd6rwgTwnNGSvQ%3D%3D,Not specified,2025-08-07 16:03:47.692100
Data Engineer,Scavenger AI,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-engineer-at-scavenger-ai-4278918164?position=51&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=FCTZIIzwYwr439N0ztiaKw%3D%3D,Not specified,2025-08-07 16:03:47.692141
"Data Analyst, Client Onboarding",Agência Lynx,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/data-analyst-client-onboarding-at-ag%C3%AAncia-lynx-4266970709?position=52&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=Nos8UVxS8l4%2B9fXismNHtA%3D%3D,Not specified,2025-08-07 16:03:47.692182
Working Student Marketing (all genders) | ClimateTech,carbmee,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/working-student-marketing-all-genders-climatetech-at-carbmee-4201826247?position=53&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=9PWFpVm2LN8bH%2Bv7Mrpnkw%3D%3D,Not specified,2025-08-07 16:03:47.692223
"Head of Data Analytics (m/f/d) Berlin, Germany",EIDU,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/head-of-data-analytics-m-f-d-berlin-germany-at-eidu-4206038052?position=54&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=lJc3z1rqhS2z5D6%2BctYWYA%3D%3D,Not specified,2025-08-07 16:03:47.692265
Machine Learning Engineer,Reliant AI,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/machine-learning-engineer-at-reliant-ai-4270622926?position=55&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=l3CGXNtjIqFr%2BEuUJBtgxg%3D%3D,Not specified,2025-08-07 16:03:47.692306
Product Manager,Mondu,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/product-manager-at-mondu-4280907978?position=56&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=hn6KpXeYv9Zr8jRHAOEA%2Bw%3D%3D,Not specified,2025-08-07 16:03:47.692346
Founder's Associate Intern (Product Development) (m/w/d),charles,"Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/founder-s-associate-intern-product-development-m-w-d-at-charles-4258493035?position=57&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=muzkgi1aFNRWdFieR6VlIw%3D%3D,Not specified,2025-08-07 16:03:47.692389
Founder's Associate,Buena,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/founder-s-associate-at-buena-4270717429?position=58&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=0QrHL58UFtfik6JzCrZZwg%3D%3D,Not specified,2025-08-07 16:03:47.692430
Intern | Business Intelligence & Data Engineering (f/m/d),trawa,"Berlin, Berlin, Germany",LinkedIn,https://de.linkedin.com/jobs/view/intern-business-intelligence-data-engineering-f-m-d-at-trawa-4271474157?position=59&pageNum=0&refId=jfBGE4khr2mR6kYpHQ6dng%3D%3D&trackingId=TlJIDsXmDHwN2c2Z1gRLww%3D%3D,Not specified,2025-08-07 16:03:47.692473
